 time            i(VIin)         v(Vout)        
 1.05518235e-03  6.51385889e-06  1.13502829e+00 
 1.05519225e-03  5.63639769e-06  1.04228950e+00 
 1.05520165e-03  4.70898990e-06  1.04065391e+00 
 1.05521047e-03  3.76601674e-06  1.05526858e+00 
 1.05522408e-03  2.20009526e-06  1.08545072e+00 
 1.05525130e-03 -1.16350727e-06  1.13408175e+00 
 1.05530575e-03 -7.44625602e-06  9.97206930e-01 
 1.05536233e-03 -1.08734210e-05  6.03221609e-01 
 1.05541227e-03 -9.92299246e-06  3.47361033e-01 
 1.05544753e-03 -7.12608519e-06  4.66686480e-01 
 1.05548119e-03 -3.34197515e-06  8.03555143e-01 
 1.05550067e-03 -9.15957222e-07  9.70459921e-01 
 1.05551886e-03  1.34848389e-06  1.12261894e+00 
 1.05553549e-03  3.31309626e-06  1.19022917e+00 
 1.05555066e-03  4.94488012e-06  1.16063600e+00 
 1.05556321e-03  6.13357298e-06  1.15865972e+00 
 1.05557677e-03  7.21869085e-06  1.20386967e+00 
 1.05558979e-03  8.03695401e-06  1.20277662e+00 
 1.05560023e-03  8.51939155e-06  1.15893822e+00 
 1.05561061e-03  8.83702682e-06  1.15276556e+00 
 1.05562190e-03  8.99242058e-06  1.17833723e+00 
 1.05564448e-03  8.70195156e-06  1.22950694e+00 
 1.05568245e-03  6.50540219e-06  1.27939944e+00 
 1.05571706e-03  3.02167642e-06  1.27135891e+00 
 1.05574298e-03 -1.18716376e-07  1.04326687e+00 
 1.05575550e-03 -1.69080598e-06  8.99022904e-01 
 1.05576409e-03 -2.76154185e-06  8.73735635e-01 
 1.05577314e-03 -3.86648999e-06  8.70134687e-01 
 1.05578178e-03 -4.88885256e-06  8.53375524e-01 
 1.05579416e-03 -6.26894945e-06  8.16600492e-01 
 1.05580813e-03 -7.67259922e-06  7.72774839e-01 
 1.05582120e-03 -8.80042840e-06  7.72014240e-01 
 1.05583497e-03 -9.76107392e-06  7.65463096e-01 
 1.05585144e-03 -1.05650753e-05  6.87781654e-01 
 1.05586989e-03 -1.09793647e-05  5.78729141e-01 
 1.05589261e-03 -1.07560857e-05  4.53935179e-01 
 1.05591400e-03 -9.82308027e-06  3.68560106e-01 
 1.05594274e-03 -7.59046306e-06  3.11258332e-01 
 1.05597397e-03 -4.21309845e-06  2.89546189e-01 
 1.05602163e-03  1.68499106e-06  2.79415226e-01 
 1.05607319e-03  6.95432409e-06  2.80251482e-01 
 1.05613468e-03  8.92604449e-06  3.36194346e-01 
 1.05622556e-03  2.02271660e-06  7.84906908e-01 
 1.05628905e-03 -5.71245043e-06  1.20900536e+00 
 1.05634810e-03 -1.04340873e-05  1.30982649e+00 
 1.05640047e-03 -1.04921849e-05  1.21125336e+00 
 1.05646735e-03 -4.98933916e-06  7.34353437e-01 
 1.05650990e-03  2.41016818e-07  4.83256569e-01 
 1.05654736e-03  4.60587339e-06  6.13425089e-01 
 1.05658268e-03  7.61884548e-06  8.42431228e-01 
 1.05660562e-03  8.70500490e-06  1.07231935e+00 
 1.05662208e-03  8.99329160e-06  1.08365745e+00 
 1.05663087e-03  8.97277896e-06  1.02826053e+00 
 1.05663808e-03  8.86521478e-06  1.04572114e+00 
 1.05664565e-03  8.66528293e-06  1.08092557e+00 
 1.05665565e-03  8.26753256e-06  1.12087271e+00 
 1.05666985e-03  7.45315327e-06  1.16353470e+00 
 1.05669033e-03  5.81543157e-06  1.17586312e+00 
 1.05670983e-03  3.83644923e-06  1.20883660e+00 
 1.05674429e-03 -2.82841670e-07  1.27039371e+00 
 1.05678736e-03 -5.52426211e-06  1.10170591e+00 
 1.05681920e-03 -8.64064892e-06  7.93303962e-01 
 1.05685214e-03 -1.05901220e-05  6.69957237e-01 
 1.05687622e-03 -1.09988343e-05  6.97231124e-01 
 1.05691845e-03 -9.54630747e-06  7.39686476e-01 
 1.05695851e-03 -5.98080576e-06  7.50919685e-01 
 1.05698958e-03 -2.30595292e-06  7.03186502e-01 
 1.05701853e-03  1.30787077e-06  6.90999565e-01 
 1.05704336e-03  4.18315954e-06  7.32659505e-01 
 1.05707056e-03  6.74995126e-06  8.25664137e-01 
 1.05709887e-03  8.46572712e-06  9.25096550e-01 
 1.05713375e-03  8.93959013e-06  1.07214311e+00 
 1.05719289e-03  5.57642904e-06  1.22785272e+00 
 1.05726075e-03 -2.34725682e-06  1.30953077e+00 
 1.05733680e-03 -9.86974247e-06  1.03718370e+00 
 1.05742341e-03 -9.20592196e-06  4.33006784e-01 
 1.05746968e-03 -4.71901155e-06  3.79036210e-01 
 1.05751202e-03  5.05336431e-07  6.96212271e-01 
 1.05753054e-03  2.74473039e-06  8.55128098e-01 
 1.05755062e-03  4.94081936e-06  9.76911611e-01 
 1.05756916e-03  6.63778334e-06  1.09878930e+00 
 1.05758529e-03  7.78045656e-06  1.16500783e+00 
 1.05760449e-03  8.66970799e-06  1.15778165e+00 
 1.05762501e-03  8.99999997e-06  1.17009463e+00 
 1.05764417e-03  8.71129159e-06  1.21639227e+00 
 1.05768249e-03  6.50173229e-06  1.27370879e+00 
 1.05773024e-03  1.45728268e-06  1.30341180e+00 
 1.05781474e-03 -8.26717403e-06  1.32314688e+00 
 1.05790606e-03 -1.02479429e-05  9.07390587e-01 
 1.05796789e-03 -4.92587910e-06  4.70897519e-01 
 1.05801157e-03  4.49389189e-07  5.27050346e-01 
 1.05805729e-03  5.59365615e-06  8.16629923e-01 
 1.05809531e-03  8.31192494e-06  1.08283813e+00 
 1.05813165e-03  8.96511968e-06  1.15234121e+00 
 1.05815867e-03  8.11795116e-06  1.19272244e+00 
 1.05819005e-03  5.84051707e-06  1.10967601e+00 
 1.05819984e-03  4.89380487e-06  1.03490353e+00 
 1.05820749e-03  4.09153531e-06  1.02627764e+00 
 1.05821558e-03  3.19180668e-06  1.02587474e+00 
 1.05822572e-03  2.00431668e-06  1.02635395e+00 
 1.05823719e-03  6.03326238e-07  1.02628162e+00 
 1.05826012e-03 -2.26864717e-06  1.01179225e+00 
 1.05829012e-03 -5.83025813e-06  9.57938717e-01 
 1.05833448e-03 -9.73143832e-06  7.67859956e-01 
 1.05840109e-03 -1.04674658e-05  4.24845047e-01 
 1.05844062e-03 -7.78843584e-06  3.10888803e-01 
 1.05849526e-03 -1.59507752e-06  2.85359686e-01 
 1.05853255e-03  2.97766776e-06  3.51994939e-01 
 1.05857092e-03  6.77846761e-06  4.01868613e-01 
 1.05861080e-03  8.84119645e-06  4.97295592e-01 
 1.05865969e-03  8.06485561e-06  7.69283232e-01 
 1.05870470e-03  4.39041158e-06  9.64189195e-01 
 1.05875091e-03 -1.11378045e-06  1.10207982e+00 
 1.05880263e-03 -7.14206247e-06  1.11625847e+00 
 1.05886412e-03 -1.09067194e-05  7.94563232e-01 
 1.05890318e-03 -1.03796627e-05  5.33247862e-01 
 1.05893761e-03 -8.06133091e-06  5.57512299e-01 
 1.05896291e-03 -5.49405329e-06  7.80215601e-01 
 1.05897547e-03 -4.03422742e-06  9.05395630e-01 
 1.05898321e-03 -3.09420712e-06  9.55025176e-01 
 1.05899404e-03 -1.74835884e-06  9.81211731e-01 
 1.05900628e-03 -2.11220094e-07  1.00681455e+00 
 1.05901845e-03  1.29780025e-06  1.03657657e+00 
 1.05904155e-03  3.98681186e-06  1.07024406e+00 
 1.05906202e-03  6.02796439e-06  1.10495110e+00 
 1.05910296e-03  8.61883734e-06  1.20913456e+00 
 1.05916136e-03  7.97407089e-06  1.28787363e+00 
 1.05920934e-03  3.89000392e-06  1.27909750e+00 
 1.05925341e-03 -1.42837314e-06  8.77884285e-01 
 1.05927466e-03 -4.04915501e-06  6.44895471e-01 
 1.05930028e-03 -6.90582318e-06  5.37478549e-01 
 1.05932330e-03 -8.96293049e-06  4.46972883e-01 
 1.05935469e-03 -1.06759937e-05  3.53923083e-01 
 1.05941207e-03 -9.93446164e-06  2.86848426e-01 
 1.05945975e-03 -5.84536837e-06  2.79885617e-01 
 1.05951217e-03  5.23283788e-07  2.97168769e-01 
 1.05956532e-03  6.31674911e-06  4.52957857e-01 
 1.05962679e-03  8.99746036e-06  8.83605046e-01 
 1.05966668e-03  7.65955597e-06  1.15878476e+00 
 1.05970746e-03  4.09431744e-06  1.29154262e+00 
 1.05975534e-03 -1.67019313e-06  1.32011584e+00 
 1.05979874e-03 -6.74904422e-06  1.31081875e+00 
 1.05984628e-03 -1.03559116e-05  1.31688290e+00 
 1.05990527e-03 -1.02850262e-05  1.26885577e+00 
 1.05993778e-03 -8.04647060e-06  1.24902259e+00 
 1.05997124e-03 -4.53560636e-06  1.21685322e+00 
 1.05999857e-03 -1.17924909e-06  1.17209452e+00 
 1.06002389e-03  1.95711539e-06  1.00022196e+00 
 1.06003777e-03  3.56973693e-06  8.79444104e-01 
 1.06004841e-03  4.71501253e-06  8.54165160e-01 
 1.06005885e-03  5.73979166e-06  8.49444153e-01 
 1.06006874e-03  6.60364191e-06  8.47930352e-01 
 1.06008161e-03  7.55010111e-06  8.67521652e-01 
 1.06009834e-03  8.44389558e-06  9.14686726e-01 
 1.06011408e-03  8.90604827e-06  9.62441599e-01 
 1.06013850e-03  8.85651863e-06  1.04997129e+00 
 1.06016095e-03  7.99705219e-06  1.09522753e+00 
 1.06019152e-03  5.70543639e-06  1.15348377e+00 
 1.06021315e-03  3.46644011e-06  1.21770166e+00 
 1.06025218e-03 -1.27349688e-06  1.28118742e+00 
 1.06032917e-03 -9.38713014e-06  9.64191166e-01 
 1.06038274e-03 -1.09526984e-05  5.28848833e-01 
 1.06042203e-03 -9.30371885e-06  3.31413331e-01 
 1.06045310e-03 -6.55827557e-06  2.87164839e-01 
 1.06048583e-03 -2.77104815e-06  4.26592775e-01 
 1.06050932e-03  1.68135675e-07  7.03058060e-01 
 1.06053162e-03  2.86932234e-06  7.62430363e-01 
 1.06053945e-03  3.75630800e-06  7.24863972e-01 
 1.06054870e-03  4.74444172e-06  7.68317385e-01 
 1.06055206e-03  5.08545712e-06  7.95417694e-01 
 1.06055551e-03  5.42329050e-06  8.20656436e-01 
 1.06055878e-03  5.73328110e-06  8.44761458e-01 
 1.06056253e-03  6.07335902e-06  8.67517444e-01 
 1.06056619e-03  6.39113114e-06  8.89655497e-01 
 1.06056898e-03  6.62244314e-06  9.08915066e-01 
 1.06057185e-03  6.85155404e-06  9.24635795e-01 
 1.06057529e-03  7.11176361e-06  9.43089661e-01 
 1.06057856e-03  7.34481920e-06  9.64439314e-01 
 1.06058219e-03  7.58776635e-06  9.80986896e-01 
 1.06058541e-03  7.78796251e-06  9.94962082e-01 
 1.06058797e-03  7.93668092e-06  1.01136671e+00 
 1.06059045e-03  8.07203431e-06  1.02201302e+00 
 1.06059314e-03  8.20925719e-06  1.02738398e+00 
 1.06059575e-03  8.33208892e-06  1.03924910e+00 
 1.06059806e-03  8.43245347e-06  1.05389603e+00 
 1.06060016e-03  8.51686425e-06  1.06029365e+00 
 1.06060251e-03  8.60326279e-06  1.06188953e+00 
 1.06060475e-03  8.67786497e-06  1.06480594e+00 
 1.06060797e-03  8.77192341e-06  1.07874855e+00 
 1.06061263e-03  8.87939113e-06  1.09409243e+00 
 1.06061700e-03  8.94954482e-06  1.10525385e+00 
 1.06062234e-03  8.99440735e-06  1.11598815e+00 
 1.06062919e-03  8.98611277e-06  1.12760341e+00 
 1.06063796e-03  8.86766402e-06  1.15350053e+00 
 1.06064800e-03  8.58507828e-06  1.16558419e+00 
 1.06065882e-03  8.11059105e-06  1.17916727e+00 
 1.06067493e-03  7.09538471e-06  1.16879402e+00 
 1.06070324e-03  4.54355893e-06  1.18790414e+00 
 1.06073353e-03  1.05464115e-06  1.26327879e+00 
 1.06077203e-03 -3.73363277e-06  1.29525165e+00 
 1.06083553e-03 -9.79515797e-06  1.01089541e+00 
 1.06088479e-03 -1.09244669e-05  5.69667101e-01 
 1.06091839e-03 -9.55009309e-06  4.98539643e-01 
 1.06094486e-03 -7.38763840e-06  7.17591248e-01 
 1.06095248e-03 -6.62338081e-06  7.92175432e-01 
 1.06095984e-03 -5.83513514e-06  8.31280995e-01 
 1.06096589e-03 -5.15581140e-06  8.48200799e-01 
 1.06097129e-03 -4.52969857e-06  8.62524737e-01 
 1.06097666e-03 -3.89138333e-06  8.77448704e-01 
 1.06098370e-03 -3.03419330e-06  8.95056409e-01 
 1.06098778e-03 -2.53019150e-06  9.05053628e-01 
 1.06099301e-03 -1.87731242e-06  9.16672472e-01 
 1.06099543e-03 -1.57400015e-06  9.22288480e-01 
 1.06099793e-03 -1.26004670e-06  9.27212665e-01 
 1.06100030e-03 -9.62560619e-07  9.30768195e-01 
 1.06100260e-03 -6.73318705e-07  9.34685257e-01 
 1.06100487e-03 -3.88063533e-07  9.38098313e-01 
 1.06100725e-03 -8.97824846e-08  9.41565483e-01 
 1.06101056e-03  3.23657366e-07  9.47107767e-01 
 1.06101391e-03  7.38795271e-07  9.52287496e-01 
 1.06101777e-03  1.21446561e-06  9.59727936e-01 
 1.06102236e-03  1.77262216e-06  9.67959946e-01 
 1.06102966e-03  2.64191721e-06  9.81406677e-01 
 1.06103857e-03  3.65951262e-06  1.00127405e+00 
 1.06105445e-03  5.32099448e-06  1.02806042e+00 
 1.06106944e-03  6.66027872e-06  1.05827299e+00 
 1.06108452e-03  7.73413312e-06  1.07349919e+00 
 1.06110243e-03  8.60030334e-06  1.09628135e+00 
 1.06112391e-03  8.99906371e-06  1.16470871e+00 
 1.06114254e-03  8.75812223e-06  1.21279981e+00 
 1.06117979e-03  6.72174989e-06  1.27773194e+00 
 1.06125430e-03 -1.54014853e-06  1.31018155e+00 
 1.06132617e-03 -9.17600649e-06  1.08977980e+00 
 1.06137396e-03 -1.09991438e-05  6.25763519e-01 
 1.06142243e-03 -9.27553896e-06  3.21469746e-01 
 1.06145597e-03 -6.25538575e-06  4.70822144e-01 
 1.06148081e-03 -3.38760341e-06  7.17447620e-01 
 1.06149477e-03 -1.65658319e-06  8.55048039e-01 
 1.06150795e-03 -2.02483207e-09  9.93354799e-01 
 1.06152169e-03  1.69165933e-06  1.03508103e+00 
 1.06152715e-03  2.34638332e-06  1.01738618e+00 
 1.06153323e-03  3.05594317e-06  1.02499098e+00 
 1.06153968e-03  3.78277375e-06  1.04713082e+00 
 1.06154773e-03  4.64510764e-06  1.08492733e+00 
 1.06155618e-03  5.48806715e-06  1.11907297e+00 
 1.06157308e-03  6.94609964e-06  1.14143076e+00 
 1.06158900e-03  7.99392410e-06  1.16881713e+00 
 1.06160530e-03  8.69514773e-06  1.19484690e+00 
 1.06162308e-03  8.99708810e-06  1.16801508e+00 
 1.06163499e-03  8.92124286e-06  1.17070853e+00 
 1.06164958e-03  8.52678575e-06  1.21758472e+00 
 1.06166409e-03  7.81754933e-06  1.21286766e+00 
 1.06167835e-03  6.83529133e-06  1.17632683e+00 
 1.06170688e-03  4.15710459e-06  1.07016597e+00 
 1.06172124e-03  2.53619692e-06  1.02473035e+00 
 1.06173018e-03  1.46536678e-06  1.03282700e+00 
 1.06174028e-03  2.18188738e-07  1.04109377e+00 
 1.06175278e-03 -1.34988865e-06  1.04664455e+00 
 1.06177779e-03 -4.42176665e-06  1.01852148e+00 
 1.06180239e-03 -7.11774228e-06  9.29894663e-01 
 1.06182435e-03 -9.04214959e-06  8.19124050e-01 
 1.06184404e-03 -1.02527722e-05  6.96679496e-01 
 1.06188342e-03 -1.09440899e-05  4.73332125e-01 
 1.06191234e-03 -9.91925490e-06  3.57622581e-01 
 1.06194477e-03 -7.39654176e-06  2.99024126e-01 
 1.06197947e-03 -3.55114844e-06  4.57331913e-01 
 1.06201098e-03  3.75990790e-07  7.72068616e-01 
 1.06202740e-03  2.37506228e-06  9.81809351e-01 
 1.06204186e-03  4.02068893e-06  1.00481228e+00 
 1.06204738e-03  4.60822970e-06  9.74744606e-01 
 1.06205304e-03  5.18213640e-06  9.81599359e-01 
 1.06205878e-03  5.73293588e-06  1.00414813e+00 
 1.06206490e-03  6.28076163e-06  1.02574494e+00 
 1.06207121e-03  6.80110244e-06  1.03831284e+00 
 1.06208238e-03  7.59951673e-06  1.07156041e+00 
 1.06209429e-03  8.26432062e-06  1.10882902e+00 
 1.06210866e-03  8.78981877e-06  1.16894622e+00 
 1.06212197e-03  8.99274998e-06  1.17044223e+00 
 1.06213516e-03  8.91861112e-06  1.16211590e+00 
 1.06214439e-03  8.70451498e-06  1.18509561e+00 
 1.06216156e-03  7.96281956e-06  1.21660211e+00 
 1.06218190e-03  6.55054116e-06  1.25416540e+00 
 1.06222258e-03  2.37804263e-06  1.29418210e+00 
 1.06230393e-03 -7.27021770e-06  1.32203795e+00 
 1.06239085e-03 -1.08022009e-05  1.09206969e+00 
 1.06245234e-03 -6.63727180e-06  6.95255151e-01 
 1.06250128e-03 -8.38604263e-07  4.88847731e-01 
 1.06254634e-03  4.50017558e-06  6.43466059e-01 
 1.06259079e-03  8.09011619e-06  9.30998600e-01 
 1.06263303e-03  8.94916638e-06  1.11415036e+00 
 1.06267448e-03  7.12824920e-06  1.22750804e+00 
 1.06271243e-03  3.54819394e-06  1.28165756e+00 
 1.06277239e-03 -3.77667558e-06  1.31402776e+00 
 1.06286744e-03 -1.09549040e-05  1.12362964e+00 
 1.06292999e-03 -8.70557553e-06  5.76820411e-01 
 1.06297690e-03 -3.86276022e-06  4.83474231e-01 
 1.06301481e-03  8.50446050e-07  8.43237687e-01 
 1.06303406e-03  3.15085034e-06  9.94949767e-01 
 1.06305945e-03  5.79484194e-06  1.16235582e+00 
 1.06308194e-03  7.57151580e-06  1.16786464e+00 
 1.06310270e-03  8.60995284e-06  1.14094419e+00 
 1.06312373e-03  8.99873197e-06  1.20513881e+00 
 1.06314323e-03  8.73879532e-06  1.24244462e+00 
 1.06318222e-03  6.52438359e-06  1.28490255e+00 
 1.06325176e-03 -1.22160975e-06  1.31163739e+00 
 1.06332126e-03 -8.80533613e-06  1.32394919e+00 
 1.06339200e-03 -1.07727734e-05  1.22992761e+00 
 1.06345460e-03 -6.40070165e-06  9.10252584e-01 
 1.06349205e-03 -1.99676603e-06  7.14143727e-01 
 1.06354634e-03  4.50016212e-06  8.08491432e-01 
 1.06358670e-03  7.86383165e-06  1.08710527e+00 
 1.06362614e-03  8.99897667e-06  1.25597233e+00 
 1.06368629e-03  6.17742800e-06  1.31442505e+00 
 1.06375233e-03 -1.29300959e-06  1.20947874e+00 
 1.06380673e-03 -7.53992626e-06  8.52985435e-01 
 1.06385753e-03 -1.07601095e-05  4.51351925e-01 
 1.06389317e-03 -1.07404403e-05  4.82953110e-01 
 1.06392457e-03 -9.12180839e-06  4.22828246e-01 
 1.06394749e-03 -7.12974800e-06  3.95913201e-01 
 1.06396463e-03 -5.29976460e-06  6.16157449e-01 
 1.06396884e-03 -4.81664429e-06  6.74673233e-01 
 1.06397264e-03 -4.37132033e-06  7.14827547e-01 
 1.06397490e-03 -4.10181748e-06  7.33596955e-01 
 1.06397930e-03 -3.57212307e-06  7.65238446e-01 
 1.06398258e-03 -3.17202490e-06  7.87038745e-01 
 1.06398571e-03 -2.78615245e-06  8.07937227e-01 
 1.06398948e-03 -2.31772024e-06  8.34926632e-01 
 1.06399305e-03 -1.87222485e-06  8.58247421e-01 
 1.06399652e-03 -1.43732280e-06  8.79121259e-01 
 1.06400145e-03 -8.18392686e-07  9.06487760e-01 
 1.06400698e-03 -1.23642963e-07  9.34743267e-01 
 1.06401459e-03  8.23347457e-07  9.68240872e-01 
 1.06402586e-03  2.19300889e-06  1.01196494e+00 
 1.06404132e-03  3.96220563e-06  1.05457206e+00 
 1.06405960e-03  5.80860562e-06  1.10554379e+00 
 1.06409528e-03  8.31077888e-06  1.20903914e+00 
 1.06413450e-03  8.92881568e-06  1.20700557e+00 
 1.06417290e-03  7.24256267e-06  1.24211746e+00 
 1.06421083e-03  3.72586585e-06  1.29637516e+00 
 1.06425068e-03 -1.08561991e-06  1.30478517e+00 
 1.06431458e-03 -8.25304190e-06  1.32524217e+00 
 1.06437810e-03 -1.09924311e-05  9.86085307e-01 
 1.06442718e-03 -8.92644618e-06  5.23501984e-01 
 1.06446506e-03 -5.25053856e-06  4.86056916e-01 
 1.06450126e-03 -8.41409140e-07  4.70303538e-01 
 1.06452891e-03  2.55356547e-06  5.06040629e-01 
 1.06455511e-03  5.38466001e-06  7.56537148e-01 
 1.06457465e-03  7.06440440e-06  9.10883159e-01 
 1.06459429e-03  8.26475257e-06  1.01653165e+00 
 1.06461540e-03  8.92736901e-06  1.14872295e+00 
 1.06463741e-03  8.87868846e-06  1.25067879e+00 
 1.06465886e-03  8.10814574e-06  1.27192873e+00 
 1.06468068e-03  6.65065890e-06  1.22153323e+00 
 1.06470508e-03  4.35009460e-06  1.20350871e+00 
 1.06474201e-03  2.13685063e-09  1.28406635e+00 
 1.06478100e-03 -4.79799945e-06  1.30613565e+00 
 1.06482899e-03 -9.37433544e-06  1.12437589e+00 
 1.06488412e-03 -1.09343730e-05  5.76063136e-01 
 1.06491804e-03 -9.57286822e-06  4.51867525e-01 
 1.06494680e-03 -7.19843685e-06  6.55079054e-01 
 1.06496417e-03 -5.35143190e-06  7.38662867e-01 
 1.06497460e-03 -4.13792356e-06  7.18556025e-01 
 1.06499032e-03 -2.21404989e-06  6.75945337e-01 
 1.06501030e-03  2.91067962e-07  6.35075593e-01 
 1.06505028e-03  4.90610350e-06  6.31741538e-01 
 1.06510712e-03  8.74854767e-06  8.86389020e-01 
 1.06516334e-03  7.86147051e-06  1.12728890e+00 
 1.06520726e-03  4.11676403e-06  1.21862103e+00 
 1.06524244e-03 -5.12912943e-08  1.02738318e+00 
 1.06526067e-03 -2.33720559e-06  8.69896446e-01 
 1.06527807e-03 -4.45499337e-06  8.22118911e-01 
 1.06529683e-03 -6.55072675e-06  8.02715145e-01 
 1.06532639e-03 -9.19149756e-06  7.69015596e-01 
 1.06535508e-03 -1.06883228e-05  6.89011448e-01 
 1.06541246e-03 -9.91220510e-06  4.48563844e-01 
 1.06544678e-03 -7.20079267e-06  5.11123483e-01 
 1.06547854e-03 -3.66398001e-06  8.49608798e-01 
 1.06550805e-03  1.00635301e-08  1.05632730e+00 
 1.06553820e-03  3.61758858e-06  1.18077753e+00 
 1.06555769e-03  5.63126884e-06  1.24957719e+00 
 1.06558111e-03  7.51722721e-06  1.20272159e+00 
 1.06560225e-03  8.59409051e-06  1.19073028e+00 
 1.06562446e-03  8.99976603e-06  1.24159084e+00 
 1.06565135e-03  8.45678479e-06  1.27275663e+00 
 1.06569408e-03  5.46248948e-06  1.29686625e+00 
 1.06576335e-03 -2.66996950e-06  1.31342573e+00 
 1.06583953e-03 -1.00227396e-05  1.24592476e+00 
 1.06589318e-03 -1.07401604e-05  7.11926411e-01 
 1.06594287e-03 -7.57841512e-06  3.32055397e-01 
 1.06598207e-03 -3.23364675e-06  2.95808633e-01 
 1.06601939e-03  1.41300272e-06  4.07439775e-01 
 1.06605056e-03  4.93461451e-06  7.43094953e-01 
 1.06607150e-03  6.82354163e-06  9.20476812e-01 
 1.06609278e-03  8.19147923e-06  1.03716916e+00 
 1.06611407e-03  8.90585478e-06  1.12188165e+00 
 1.06614053e-03  8.81022790e-06  1.19396267e+00 
 1.06619344e-03  5.52408088e-06  1.28085439e+00 
 1.06624285e-03 -1.02360614e-07  1.30722669e+00 
 1.06631803e-03 -8.54495295e-06  1.28456766e+00 
 1.06636562e-03 -1.09306748e-05  1.00750397e+00 
 1.06641004e-03 -1.00462259e-05  9.10575301e-01 
 1.06642731e-03 -8.91608887e-06  9.37540252e-01 
 1.06644564e-03 -7.31161464e-06  8.82824452e-01 
 1.06646338e-03 -5.44157868e-06  8.36899144e-01 
 1.06648008e-03 -3.47662875e-06  7.91917776e-01 
 1.06651121e-03  4.04111458e-07  7.09990183e-01 
 1.06654950e-03  4.82663492e-06  7.70757193e-01 
 1.06658018e-03  7.45527973e-06  9.56486903e-01 
 1.06660137e-03  8.56217808e-06  1.06299056e+00 
 1.06663198e-03  8.96160811e-06  1.16151159e+00 
 1.06667428e-03  7.14333194e-06  1.25250494e+00 
 1.06674025e-03  2.22129117e-07  1.30794443e+00 
 1.06681404e-03 -8.20651694e-06  1.32270547e+00 
 1.06689732e-03 -1.06092625e-05  9.58399299e-01 
 1.06694978e-03 -6.90028660e-06  5.45995656e-01 
 1.06699090e-03 -2.14163350e-06  3.35648820e-01 
 1.06702536e-03  2.13265576e-06  3.81036347e-01 
 1.06705745e-03  5.60849335e-06  6.41780219e-01 
 1.06707437e-03  7.04315489e-06  7.70088545e-01 
 1.06709113e-03  8.10782863e-06  8.71376877e-01 
 1.06711765e-03  8.95741157e-06  1.06631148e+00 
 1.06713836e-03  8.85938930e-06  1.17724854e+00 
 1.06716043e-03  8.02505991e-06  1.17667964e+00 
 1.06718308e-03  6.45254263e-06  1.17971931e+00 
 1.06720821e-03  4.01287678e-06  1.26450789e+00 
 1.06722937e-03  1.56364764e-06  1.21034247e+00 
 1.06724405e-03 -2.53282825e-07  1.13675717e+00 
 1.06725269e-03 -1.33809693e-06  1.13049012e+00 
 1.06726455e-03 -2.81770496e-06  1.13003897e+00 
 1.06728219e-03 -4.93561437e-06  1.11722583e+00 
 1.06731748e-03 -8.49915374e-06  9.87242123e-01 
 1.06735237e-03 -1.05982925e-05  7.60059131e-01 
 1.06740455e-03 -1.03184903e-05  4.61708273e-01 
 1.06743414e-03 -8.36305774e-06  3.45017606e-01 
 1.06746812e-03 -4.90040989e-06  4.56724958e-01 
 1.06749479e-03 -1.65374455e-06  7.39412331e-01 
 1.06751034e-03  2.95670182e-07  8.77340699e-01 
 1.06752719e-03  2.35059017e-06  1.02261763e+00 
 1.06754016e-03  3.83474087e-06  1.06298741e+00 
 1.06755064e-03  4.94223380e-06  1.04879453e+00 
 1.06756101e-03  5.93783618e-06  1.06898893e+00 
 1.06757170e-03  6.83968325e-06  1.09720660e+00 
 1.06759308e-03  8.20609510e-06  1.16060998e+00 
 1.06761001e-03  8.82302381e-06  1.20492784e+00 
 1.06764387e-03  8.72029990e-06  1.26250321e+00 
 1.06771158e-03  3.64219426e-06  1.30425865e+00 
